It was sports day in my daughters school. I had no idea she was in the swimming team but she insisted i should attend. I did and was happy to learn that she was leading in her team	impressed
My friends threw a sudden party for my birthday. I had no idea it was coming.	surprised
Managed to get a huge bonus for hard work.	proud
The sun is shining and I have the day to myself.	content
I can't face my parents :(	ashamed
I found some heavily expired milk in the back of the fridge at work and it was super gross.	disgusted
Once,  I was pulled into the manager's office at my work and was offered a position that I felt that I wasn't really ready for. I had spent about the next day thinking over and over how to turn it down and worrying about if it affect my current job.	apprehensive
I woke up in the middle of the night because I thought someone was trying to get in my window.	afraid
I'm looking forward to the Spanish Supercup tonight.	anticipating
what i have is enough for me,  i don't bother about other people's stuff	content
When the SNES classic came out	nostalgic
My dog just graduated his obedience course. I'm so proud of him.	impressed
I am so mad that someone stole my car.	furious
This is the third night in a row I can't sleep. My doc isn't giving me the right meds	angry
I went to eat by myself last night,  I have no friends.	lonely
my daughter failed me 	disappointed
I don't understand why some people earn so much more money than others	jealous
I am off too London,  Meeting my friend after long time	excited
My wife is very nice to everyone she meets	caring
It might sound silly,  but I am really down about this next season of Game of Thrones being the last one.	sad
I get annoyed when someone is not sincere	angry
I have done lots of research for my interview next week	prepared
I am so ready to go to Japan.	anticipating
I am shocked that my boss was arrested last night.	surprised
I saw a TV show wheer a guy ate a live squid	disgusted
My family visited me couple of days ago. It was a sudden visit!!!	surprised
I will always believe in god.	faithful
I am ready to go to the baseball game tomorrow.	excited
I am so happy for my sister	joyful
Am afraid of monsters	terrified
Yesterday when I woke up there was a wasp in my bedroom.	anxious
I really enjoyed the concert last night.	impressed
Im looking forward to the Spanish Supercopa tonight.	anticipating
I saw a bear the other night while driving. I was shocked.	surprised
I love my new car.	joyful
I am counting down the days till my bachelor party.	anxious
I'm looking forward to all the football today	anticipating
im very sure that I will have straight As in the exam	confident
Donald Trump makes me sick.	disgusted
I killed several people and fed them to pigs	guilty
I am wishing that Trump wins re election.	hopeful
I know I will win my court case.	confident
Manchester united did not sign any good defender in this transfer window. Manager lost his mind and so am i !!!	furious
Sometimes I have noone to talk to.	lonely
I am so afraid of not finishing school.	terrified
I am so sad Anthony Bourdain died.	devastated
I received an unexpected parcel the other day	surprised
I will be the first in line to see the new Top Gun 2 movie.	anticipating
I jsut ate three donuts myself	ashamed
I really am loving Big Brother this season.	impressed
I woke up scared in the night as I heard a noise at the window.	afraid
Tiger Woods is playing good golf again,  wow.	surprised
I was releasing a creation of mine online. It was a labor of love and a long project. I couldn't wait for the world to see it.	excited
I do not like the fact my brother always uses my car.	annoyed
I am going to get a job next week. I'll ace all my interviews#	confident
I'm worried about an interview I have on Monday	apprehensive
I really do not like the new text and drive laws.	angry
I took the last piece of chicken at dinner,  I shouldn't of.	guilty
i was upset whewn i saw someone had put a dent in my car door	angry
im have 4 beautiful children that are top scorers	proud
I really am sad that the boat sunk last week.	devastated
I am so mad that my brother stole 100 bucks from me.	furious
I made an amazing pizza the other day	proud
i loved taking care of my sisters pet the other day	caring
I secretly ate the rest of my roommate's chips and feel a bit bad about it.	guilty
I@ve done lots of research for an interview tis week	prepared
i am happy about next week	joyful
I'm lookign forward to all the soccer on TV today	anticipating
I am shocked my brother is getting married.	surprised
I should never of lied about my job.	ashamed
why can't i get what everyone is getting?	jealous
